Year,Country,Description,Deaths,ByTeslaCount,ByOtherPartyCount,ByUndeterminedCount,ByInanimateObjectCount,PedestrianInvolvedCount,MotorcycleInvolvedCount,AutoPilotOnCount
2020,USA,"Pedestrians hit and run by Tesla, one died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Pedestrians hit and run by Tesla, one died from injuries",1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,1,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,0,1,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,1,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,1,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,1,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,0,1,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,0,1,0,0,1,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,0,1,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,1,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,1,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,0,1,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,0,1,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,1,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,1,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,S Korea,Car went out of control and crashed into a wall,1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,1,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,0,1,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,1,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,1,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,1,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,0,1,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,0,1,0,0,1,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,0,1,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,1,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,1,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,0,1,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,0,1,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,1,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,1,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,"Car loses control, goes airborne, hits telephone pole",1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,1,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,0,1,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,1,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,1,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,1,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,0,1,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,0,1,0,0,1,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,0,1,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,1,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,1,0
2020,USA,Five-vehicle pileup involving truck,1,0,0,1,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,0,1,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,1,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,1,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,Five-vehicle pileup involving truck,1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,1,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,0,1,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,1,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,1,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,1,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,0,1,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,0,1,0,0,1,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,0,1,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,1,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,1,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,0,1,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,0,1,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,1,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,1,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,USA,"Car hit by a Tesla, driver later died from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,1,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,0,1,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,1,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,1,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,1,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,0,1,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,0,1,0,0,1,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,0,1,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,1,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,1,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,0,1,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,0,1,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,1,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,1,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,France,"Man driving down wrong lane hits Tesla, dies from injuries",1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,1,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,0,1,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,1,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,1,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,1,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,0,1,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,0,1,0,0,1,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,0,1,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,1,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,1,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,0,1,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,0,1,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,1,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,1,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,USA,Motorcyclist died after rear-ending a Tesla,1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,1,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,0,1,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,1,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,1,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,1,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,0,1,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,0,1,0,0,1,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,0,1,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,1,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,1,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,0,1,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,1,0,0,0,0,0,0
2020,Belgium,"Driver going wrong direction hits Tesla, driver later dies",1,0,1,0,0,0,0,0
